1	-2358.288110005856652
2	-2359.312628892194880
3	-2359.639388211684491
4	-2359.859923931948742
5	-2360.046418278641340
6	-2360.197503710252477
7	-2360.283938418122489
8	-2360.312738459003413
9	-2360.383430042633790
10	-2360.384566003034251
11	-2360.445542200749514
12	-2360.430547943246893
13	-2360.477525382945714
14	-2360.451212866730202
15	-2360.439252895335812
16	-2360.422152481902685
17	-2360.523972398690603
18	-2360.458652795745820
19	-2360.559432717565414
20	-2360.385085500347031
21	-2360.571700527083067
22	-2360.341333486948315
23	-2360.612664044419034
24	-2360.334068729575847
25	-2360.631492789578260
26	-2360.308964699958779
27	-2360.643949113360577
28	-2360.307069722190136
29	-2360.656374010558920
30	-2360.281869773657945
31	-2360.670375185963167
32	-2360.550819833280002
33	-2360.700323388265588
34	-2360.516183643660042
35	-2360.699834506795469
36	-2360.342914732705594
37	-2360.724936922989400
38	-2360.490507676572633
39	-2360.735164277853983
40	-2360.523227778598084
41	-2360.736398786620612
42	-2360.490042128709320
43	-2360.753518566442381
44	-2360.501517379458164
45	-2360.766940153921496
46	-2360.575021084864602
47	-2360.761117728593945
48	-2360.295802880084011
49	-2360.734852323229916
50	-2360.512952010703884
51	-2360.779384875855158
52	-2360.532936231805706
53	-2360.778311937527178
54	-2360.273640976264232
55	-2360.780559222905595
56	-2360.416756676041587
57	-2360.787754873434551
58	-2360.385558517382378
59	-2360.787787414106788
60	-2360.671199626810903
61	-2360.833029784125756
62	-2360.560871686507198
63	-2360.822857199464124
64	-2360.521724324320985
65	-2360.852356931952272
66	-2360.575265446720095
67	-2360.857924945704781
68	-2360.567575856978692
69	-2360.872959028430159
70	-2360.532559755997681
71	-2360.882309784241443
72	-2360.491756857616565
73	-2360.862565620004261
74	-2360.654672494644728
75	-2360.884044186802385
76	-2360.600440906227050
77	-2360.924511865086970
78	-2360.625479961715428
79	-2360.933845455815117
80	-2360.575225442308238
81	-2360.938359867958297
82	-2360.729954187921066
83	-2360.960423539789190
84	-2360.752238024947474
85	-2360.977875944322477
86	-2360.639970630510106
87	-2360.920005772588866
88	-2360.630616570231268
89	-2360.973557308690033
90	-2360.645348121163806
91	-2361.013880117185181
92	-2360.662174915494688
93	-2361.033196702574514
94	-2360.636379592699541
95	-2360.999232030721942
96	-2360.610390614818243
97	-2360.940809192000415
98	-2360.675817444540826
99	-2360.996400381873173
100	-2360.386766670626457
101	-2360.948766973569036
102	-2359.791508833694934
103	-2360.847591130489945
104	-2359.803502328810737
105	-2360.883108944387004
106	-2360.790165411315229
107	-2360.983340860666431
108	-2360.694753883201429
109	-2361.039283590581817
110	-2360.599346601381967
111	-2361.050087926991637
112	-2360.609589133945065
113	-2361.046775746778621
114	-2360.457862323341033
115	-2361.067019504219843
116	-2360.271931251290425
117	-2361.069718572393413
118	-2360.226016542123489
119	-2361.051739248338890
120	-2360.260844428077689
121	-2361.034173220057710
122	-2360.891162165793048
123	-2361.130495148362570
124	-2360.893177740596911
125	-2361.168038634899858
126	-2360.898812372663542
127	-2361.181281648628556
128	-2360.785809913609228
129	-2361.160724118060443
130	-2361.002594967757432
131	-2361.206780093216366
132	-2361.037731036768037
133	-2361.217962804259969
134	-2361.027511846139532
135	-2361.227422177084918
136	-2361.004685388802500
137	-2361.238535721245171
138	-2360.976882542176099
139	-2361.256816251628607
140	-2361.024398332293913
141	-2361.256414544280233
142	-2360.926501439813364
143	-2361.254563573445012
144	-2360.829549078343462
145	-2361.279570173411230
146	-2361.086271661473347
147	-2361.288765956020598
148	-2361.087401442919600
149	-2361.302327605490518
150	-2361.091051888293805
151	-2361.311956031358022
152	-2361.072098359910797
153	-2361.319713137341296
154	-2361.160162687780030
155	-2361.328369003370881
156	-2361.124590693015307
157	-2361.339480222859493
158	-2361.157888540722979
159	-2361.338412397701177
160	-2360.977712167310528
161	-2361.294885150847222
162	-2360.459692854189598
163	-2361.245293029808636
164	-2361.243563877424549
165	-2361.337510470586494
166	-2361.150639608460551
167	-2361.353247734094111
168	-2361.111966509516606
169	-2361.384893768917209
170	-2361.034279310017610
171	-2361.356550813855392
172	-2360.943860752356159
173	-2361.375398270967708
174	-2360.764094265288350
175	-2361.384082921602840
176	-2361.002250915903005
177	-2361.405258711066836
178	-2361.024567677150571
179	-2361.383314535140926
180	-2361.012679004663369
181	-2361.381406197014257
182	-2360.813219971307262
183	-2361.419370240439093
184	-2361.043847956795162
185	-2361.422215591278473
186	-2361.030886135616129
187	-2361.433760840245668
188	-2361.146019323319706
189	-2361.444929637650148
190	-2361.228084573408069
191	-2361.452413754299414
192	-2361.172233671063623
193	-2361.433851749006863
194	-2360.952217024929269
195	-2361.445416492543700
196	-2361.023600253995482
197	-2361.460155684268102
198	-2361.134689639393855
199	-2361.473312909655306
200	-2361.150261418500577
201	-2361.485449811493709
202	-2361.246035015276902
203	-2361.501264306778012
204	-2361.323117137079407
205	-2361.516887240161850
206	-2361.394903688324121
207	-2361.517068510775516
208	-2361.372609973525414
209	-2361.533395206569367
210	-2361.408030231430985
211	-2361.541828265522781
212	-2361.406552012027987
213	-2361.550233579799624
214	-2361.401808558740413
215	-2361.553308537415887
216	-2361.424281603093732
217	-2361.568810356062386
218	-2361.482048776341799
219	-2361.569977465949705
220	-2361.447350086942606
221	-2361.579833743983727
222	-2361.427570665563508
223	-2361.585097947371651
224	-2361.453499924091830
225	-2361.595163754856458
226	-2361.439239822657328
227	-2361.602564860605526
228	-2361.440108075568332
229	-2361.587201338725208
230	-2361.293464457067330
231	-2361.595731739155326
232	-2361.329915698750938
233	-2361.601013849161973
234	-2361.320904771650930
235	-2361.614661513423471
236	-2361.423071489929498
237	-2361.626723779240820
238	-2361.502303393907368
239	-2361.634319011252956
240	-2361.479424761890641
241	-2361.642657657498148
242	-2361.561946684836130
243	-2361.648737528367747
244	-2361.541356538977652
245	-2361.649732720068641
246	-2361.546487254201111
247	-2361.655728046739114
248	-2361.543084928618555
249	-2361.659935339642288
250	-2361.562801635082906
251	-2361.658121649123132
252	-2361.532958725559183
253	-2361.675589671093803
254	-2361.587045630327793
255	-2361.680679452871118
256	-2361.569119701861382
257	-2361.678336064140694
258	-2361.556533153215696
259	-2361.694243507394276
260	-2361.603059075549481
261	-2361.700781832021676
262	-2361.606085756671746
263	-2361.707171670844218
264	-2361.640700549740814
265	-2361.717574167690600
266	-2361.663778029444529
267	-2361.728149869665685
268	-2361.693905251117030
269	-2361.737131655519988
270	-2361.692731901186107
271	-2361.743850376696173
272	-2361.698562974210745
273	-2361.754637000717594
274	-2361.721038508321271
275	-2361.768639483948846
276	-2361.743623957636828
277	-2361.784889701556040
278	-2361.765430205960911
279	-2361.796799249276773
280	-2361.778309143153365
281	-2361.810091057876434
282	-2361.799361843972747
283	-2361.822191921845842
284	-2361.810561213499113
285	-2361.837468740914574
286	-2361.827896837609842
287	-2361.849502774447046
288	-2361.831712725077068
289	-2361.863877614165631
290	-2361.842201455676332
291	-2361.873457274229168
292	-2361.851437678797993
293	-2361.880934996651376
294	-2361.868011877186291
295	-2361.886990286197943
296	-2361.862425756816720
297	-2361.893911464142093
298	-2361.874654766530966
299	-2361.899571778038080
300	-2361.881784449813949
301	-2361.902558222871903
302	-2361.878888377801104
303	-2361.905654818851872
304	-2361.886695654142841
305	-2361.909429382964845
306	-2361.891884381067939
307	-2361.912365126557233
308	-2361.894071544911640
309	-2361.914488080279170
310	-2361.897315340982914
311	-2361.919074811808969
312	-2361.899693387862953
313	-2361.923224980167106
314	-2361.900596851581668
315	-2361.926575988274180
316	-2361.900049035875327
317	-2361.928526677878835
318	-2361.906159779278823
319	-2361.932671253462104
320	-2361.912574866252726
321	-2361.934333667378269
322	-2361.912082098098381
323	-2361.938031233116817
324	-2361.913692242625984
325	-2361.940341226997134
326	-2361.913673300219216
327	-2361.941924112573361
328	-2361.913887979661922
329	-2361.942916149804660
330	-2361.900650206074715
331	-2361.945563260074323
332	-2361.894504106268869
333	-2361.948977407821531
334	-2361.906902685017485
335	-2361.949369316233970
336	-2361.907875423572477
337	-2361.949990448011249
338	-2361.901255831745857
339	-2361.955002238895759
340	-2361.916201758484021
341	-2361.958644746099253
342	-2361.924402300081056
343	-2361.959229938766384
344	-2361.913693974697708
345	-2361.960667399526756
346	-2361.910341464552857
347	-2361.962907270176856
348	-2361.924168937844115
349	-2361.966388750704937
350	-2361.927461857590970
351	-2361.968223435223990
352	-2361.922555466190715
353	-2361.971061027486485
354	-2361.930599757356504
355	-2361.970577385972319
356	-2361.925600528177711
357	-2361.969902474638275
358	-2361.923884808923503
359	-2361.971533534725495
360	-2361.940842473997691
361	-2361.977367598779438
362	-2361.952515208847217
363	-2361.981402059132051
364	-2361.965143501564398
365	-2361.985261411692591
366	-2361.974762656041094
367	-2361.987668998390291
368	-2361.973912005732473
369	-2361.989086621762453
370	-2361.975497523371359
371	-2361.991203807011061
372	-2361.975155971179447
373	-2361.993710947685031
374	-2361.974994142784453
375	-2361.994458923220009
376	-2361.973138114357425
377	-2361.996005900769887
378	-2361.966813735744381
379	-2361.996829961714411
380	-2361.971094260738482
381	-2362.001593411299837
382	-2361.982939945444286
383	-2362.003293083988865
384	-2361.973469060282241
385	-2362.004077296729974
386	-2361.973236280787205
387	-2362.004414920472300
388	-2361.972755143040104
389	-2362.005213414976879
390	-2361.958340008671257
391	-2362.007529222800258
392	-2361.975283599156228
393	-2362.015316700330914
394	-2361.989697875624188
395	-2362.021305775580458
396	-2362.002885448417601
397	-2362.025193068290264
398	-2362.007688589152167
399	-2362.028818418574701
400	-2362.015621071364876
401	-2362.031522723133094
402	-2362.014336865257974
403	-2362.034195475606793
404	-2362.016984395615509
405	-2362.032884927196847
406	-2362.010689246226320
407	-2362.036906920007368
408	-2362.014798345222971
409	-2362.037837438003862
410	-2362.016365312836115
411	-2362.040197730464570
412	-2362.020605980542769
413	-2362.040786467560793
414	-2362.017786020612675
415	-2362.041217924994271
416	-2362.012641332059957
417	-2362.044241449581477
418	-2362.024142696449871
419	-2362.046933575195453
420	-2362.022255307110299
421	-2362.047768443459518
422	-2362.020455619928725
423	-2362.048754679157810
424	-2362.028129778781022
425	-2362.050037358312693
