1	-1464.871097157360964
2	-1467.504554300078553
3	-1467.614861256807899
4	-1467.673403749345653
5	-1467.701657543077090
6	-1467.728627528271545
7	-1467.759124216017653
8	-1467.781559444244749
9	-1467.794934602604599
10	-1467.804024035769999
11	-1467.815698156219469
12	-1467.818172058834762
13	-1467.812652318916662
14	-1467.794321254741135
15	-1467.748987074857951
16	-1467.741832271767635
17	-1467.733163574711398
18	-1467.801184625076985
19	-1467.749126777901211
20	-1467.832569107886002
21	-1467.825426224889497
22	-1467.885669119765907
23	-1467.837613779703133
24	-1467.906089620023522
25	-1467.858648902165669
26	-1467.926325116910448
27	-1467.857295533917522
28	-1467.935535239769251
29	-1467.839968099602629
30	-1467.942813689552850
31	-1467.772860363227664
32	-1467.941505795871990
33	-1467.695853937580523
34	-1467.954086070728181
35	-1467.783973410514136
36	-1467.960436621100143
37	-1467.831828848038867
38	-1467.957203801925971
39	-1467.676670828160468
40	-1467.973799180599826
41	-1467.823258251371044
42	-1467.985975873041980
43	-1467.805361649342103
44	-1467.997737099942924
45	-1467.898108906393873
46	-1468.004736925991892
47	-1467.877794201219785
48	-1468.013575577468828
49	-1467.903234396718062
50	-1468.019961292532116
51	-1467.909684947978576
52	-1468.031668164886696
53	-1467.980460628735045
54	-1468.034622296961743
55	-1467.948147837073066
56	-1468.042763477127664
57	-1468.000673829479410
58	-1468.050437402166381
59	-1468.016502803972571
60	-1468.058140230026993
61	-1468.009546544515160
62	-1468.064205425650698
63	-1468.037535445232834
64	-1468.068294553421538
65	-1468.034282535570355
66	-1468.076904735500420
67	-1468.061397464635547
68	-1468.082348459856803
69	-1468.054934932036531
70	-1468.088898313015079
71	-1468.064238396868632
72	-1468.093705028195245
73	-1468.064788748073170
74	-1468.102348918108873
75	-1468.077259622290967
76	-1468.107114622059953
77	-1468.075569308553440
78	-1468.116835861887012
79	-1468.058978850893936
80	-1468.127402889237601
81	-1468.085679905950201
82	-1468.137948025078231
83	-1468.093688956681262
84	-1468.148053876673202
85	-1468.124023304925458
86	-1468.158350476804571
87	-1468.139214897945976
88	-1468.167223397027328
89	-1468.126486649439130
90	-1468.172926599065249
91	-1468.105910358970050
92	-1468.180754763142659
93	-1468.087298233395131
94	-1468.188964209897222
95	-1468.127321732299606
96	-1468.198499341384377
97	-1468.157543060344324
98	-1468.206575873593920
99	-1468.180959035387559
100	-1468.212944009456351
101	-1468.180084024191046
102	-1468.218435345569560
103	-1468.190102810362987
104	-1468.223916703463829
105	-1468.200330519791805
106	-1468.227787674913316
107	-1468.199319213683566
108	-1468.231620035335936
109	-1468.186998092570548
110	-1468.237722674595261
