1	-1912.855336048082336
2	-1913.363757333439253
3	-1913.816724546916930
4	-1913.859705063848423
5	-1913.914934960140044
6	-1913.972487581449741
7	-1914.016431001146657
8	-1914.052698244773410
9	-1914.083504561210702
10	-1914.100682883987247
11	-1914.122985335931389
12	-1914.130465977024869
13	-1914.092023262976682
14	-1914.129401222389333
15	-1914.068579232497996
16	-1914.166427239847962
17	-1914.074094489969866
18	-1914.137803791914621
19	-1914.012103087133710
20	-1914.195133850238108
21	-1913.893595195696889
22	-1914.125053188430229
23	-1913.930441646877171
24	-1914.122250410922334
25	-1913.880150017922233
26	-1914.156266558108200
27	-1913.748425723813170
28	-1914.167761948120415
29	-1914.036078295734796
30	-1914.235416613117650
31	-1914.046082635961511
32	-1914.273446989274589
33	-1914.036987692657704
34	-1914.299791755253864
35	-1914.025317583450715
36	-1914.316603067782580
37	-1914.082917438596269
38	-1914.302169564508176
39	-1913.821500201028357
40	-1914.275734700301655
41	-1914.078118175892314
42	-1914.309036845520723
43	-1913.894029668485473
44	-1914.258018446972301
45	-1914.264491185904262
46	-1914.310145545553269
47	-1914.265892080686626
48	-1914.340496531965755
49	-1914.280779922876491
50	-1914.371126029739798
51	-1914.271573388168008
52	-1914.390284434335854
53	-1914.256559479464840
54	-1914.400216376879371
55	-1914.179257636708599
56	-1914.394558255507718
57	-1914.046203865565531
58	-1914.407352419951849
59	-1914.181578868551469
60	-1914.416942807582700
61	-1914.198070850711929
62	-1914.407668936970595
63	-1913.949823083479714
64	-1914.407505287802223
65	-1913.874924720271110
66	-1914.383980479183947
67	-1914.062607201354012
68	-1914.412426865238785
69	-1914.113453235666157
70	-1914.421868048480746
71	-1914.027785899406354
72	-1914.438957903198570
73	-1914.186337146313235
74	-1914.454670888802639
75	-1914.236730704665661
76	-1914.457198502940855
77	-1914.162858348101963
78	-1914.445073568770113
79	-1914.184185931844695
80	-1914.453867096388194
81	-1914.133764215825522
82	-1914.472375067633038
83	-1914.003214446441007
84	-1914.386758677089119
85	-1914.236347661392756
86	-1914.450713892270869
87	-1914.182790605287664
88	-1914.476292777454546
89	-1914.084043679489923
90	-1914.450924795841047
91	-1913.917225698291077
92	-1914.395198800369371
93	-1914.131720623273395
94	-1914.476072356056193
95	-1914.181192312345502
96	-1914.508406630325908
97	-1914.184089861479151
98	-1914.527027370137603
99	-1914.342266513728646
100	-1914.535603665666940
101	-1914.312264634404528
102	-1914.545967998027891
103	-1914.380839413264312
104	-1914.560538761589441
105	-1914.448924451430685
106	-1914.573478125820429
107	-1914.508019419924949
108	-1914.583837441510468
109	-1914.528730873441191
110	-1914.592881761756871
111	-1914.542649886110212
112	-1914.603844575373842
113	-1914.550981108545329
114	-1914.613926481958060
115	-1914.572437068732825
116	-1914.628387961672615
117	-1914.601819724086454
118	-1914.645128028118052
119	-1914.624867161240672
120	-1914.665533484558637
121	-1914.617953831611885
122	-1914.688656789385732
123	-1914.622445238714590
124	-1914.702522441546989
125	-1914.630603481049548
126	-1914.718308297967042
127	-1914.632701491758553
128	-1914.728221411216509
129	-1914.666573831688538
130	-1914.737645601919667
131	-1914.697782786469133
132	-1914.744092601821194
133	-1914.669906211755688
134	-1914.749567190751804
135	-1914.681994059118779
136	-1914.756907882119094
137	-1914.630143620070612
138	-1914.755840461077923
139	-1914.478617092717741
140	-1914.764935003049231
141	-1914.496146584946700
142	-1914.775824525571124
143	-1914.463677956210859
144	-1914.711015587223528
145	-1914.158297879072961
146	-1914.709048194455590
147	-1914.129079823098891
148	-1914.750683660512323
149	-1914.343475135601466
150	-1914.767029352203963
151	-1914.238774929248166
152	-1914.726644739680978
153	-1913.676927408329220
154	-1914.685943487591430
155	-1914.231608540938851
156	-1914.709921174694273
157	-1914.076693446631452
158	-1914.745420792631421
159	-1914.070287509714262
160	-1914.687104556726126
161	-1914.411024735847150
162	-1914.754095888540633
163	-1914.377937140387303
164	-1914.793981283503626
165	-1914.354905209122080
166	-1914.818582104345751
167	-1914.622488499928068
168	-1914.825117835415540
169	-1914.602864140218117
170	-1914.843045118777582
171	-1914.758536959819594
172	-1914.854376547680886
173	-1914.769698249315070
174	-1914.863054528715338
175	-1914.794481860596306
176	-1914.866444856046883
177	-1914.796863410335618
178	-1914.868751740763855
179	-1914.787638737587258
180	-1914.873728407215367
181	-1914.824928321051630
182	-1914.884910748222637
183	-1914.858770788268430
184	-1914.891925759724018
185	-1914.857500091804013
186	-1914.896819196324941
187	-1914.857624853472089
188	-1914.900856608516733
189	-1914.875252128510283
190	-1914.905696994541586
191	-1914.866882760775297
192	-1914.911707297345856
193	-1914.872535439931653
194	-1914.918482119950340
195	-1914.883237102826115
196	-1914.925701140728052
197	-1914.904870671839944
198	-1914.936700043323299
199	-1914.907484009388781
200	-1914.943504982164995
201	-1914.901659772916446
202	-1914.953621636445178
203	-1914.930727708281893
204	-1914.958081978174505
205	-1914.935803387429360
206	-1914.963328942864109
207	-1914.933734276096857
208	-1914.970657536106728
209	-1914.948672994486969
210	-1914.978360243590259
211	-1914.962146855371429
212	-1914.980321586386481
213	-1914.940538548933773
214	-1914.986032801077044
215	-1914.949542203485635
216	-1914.994286781407709
217	-1914.952782710069187
218	-1915.001913821219432
219	-1914.971270407905877
220	-1915.007218141017120
221	-1914.990033012018785
222	-1915.013065173501218
223	-1915.001691143707376
224	-1915.018133585852638
225	-1915.004394112613454
226	-1915.025734493133086
227	-1915.019198139344326
228	-1915.040971496781367
229	-1915.014871311236675
230	-1915.061838074110938
231	-1915.040859207699896
232	-1915.077767420436885
233	-1915.034170766433363
234	-1915.088620944789227
235	-1915.051260841464000
236	-1915.095768686324618
237	-1915.049583727602339
238	-1915.102969136752336
239	-1915.069861560652953
240	-1915.110467382402703
241	-1915.077649048954072
242	-1915.117225557361280
243	-1915.086750631734276
244	-1915.123730322746269
245	-1915.089250481294357
246	-1915.132242565140359
247	-1915.114010120924831
248	-1915.139601387234279
249	-1915.119228770313839
250	-1915.146684114257596
251	-1915.133171238695013
252	-1915.153385284149635
253	-1915.133320297367845
254	-1915.158007795082767
255	-1915.142265508794480
256	-1915.162210272636230
257	-1915.143826990570687
258	-1915.167095691489067
259	-1915.142545111496247
260	-1915.173683272633980
261	-1915.161081985640521
262	-1915.179024784878948
263	-1915.166310928026405
264	-1915.183115634680007
265	-1915.171897502033289
266	-1915.186450191316908
267	-1915.168922706633793
268	-1915.189455710015864
269	-1915.173576318657979
270	-1915.194676031856488
271	-1915.183737707688124
272	-1915.197272831101827
273	-1915.183227488264038
274	-1915.200560069622725
275	-1915.188674505449399
276	-1915.204326691499318
277	-1915.193078690984294
278	-1915.207406861957907
279	-1915.192251162166485
280	-1915.210644044400397
281	-1915.192216307983699
282	-1915.214528091898728
283	-1915.205862659242712
284	-1915.218958143607551
285	-1915.206766172512971
286	-1915.222735196645090
287	-1915.208636206337587
288	-1915.226494822571794
289	-1915.216621320734930
290	-1915.229352632744622
291	-1915.221296467198499
292	-1915.231674832173439
293	-1915.222109737827623
294	-1915.234059636959728
295	-1915.224026904438460
296	-1915.235561389603845
297	-1915.223784508395511
298	-1915.237531158274578
299	-1915.229449091839797
300	-1915.239034500886191
301	-1915.228623357452079
302	-1915.239918745506657
303	-1915.231042657993385
304	-1915.240147363512506
305	-1915.229615145494790
306	-1915.241397638052376
307	-1915.230295470535111
308	-1915.242139027371195
309	-1915.228697794798563
310	-1915.242687518704770
311	-1915.227347023349694
312	-1915.241685402889971
313	-1915.221079408746846
314	-1915.243494618085833
315	-1915.227655721436804
316	-1915.242888768281773
317	-1915.227179138790234
318	-1915.244166949825740
319	-1915.225968849428227
320	-1915.244065174086018
321	-1915.235019973289354
322	-1915.246347361071685
323	-1915.241639623294986
324	-1915.248012233301097
325	-1915.247237054077686
326	-1915.249007273850793
327	-1915.248370927007045
328	-1915.250291443205242
329	-1915.249218647604266
330	-1915.251093161346944
331	-1915.250428292311199
332	-1915.251827424699968
333	-1915.251411209733988
334	-1915.252476995413645
335	-1915.252176133149987
336	-1915.253364659778754
337	-1915.252696214402931
338	-1915.254608373721112
339	-1915.253889532889389
340	-1915.255650965670384
341	-1915.255249003021618
342	-1915.256605256115108
343	-1915.256502754333496
344	-1915.257744179516749
345	-1915.257537712847125
346	-1915.258678751170919
347	-1915.258416548556625
348	-1915.259827093812873
349	-1915.259726180359166
350	-1915.260921451280865
351	-1915.260590322322059
352	-1915.262150935421232
353	-1915.261989613112974
354	-1915.263605397482934
355	-1915.263713599830908
356	-1915.265516337144390
357	-1915.265882612203768
358	-1915.267556929200282
359	-1915.268403663738127
360	-1915.271035182080141
361	-1915.275824444413729
362	-1915.279389902730372
363	-1915.278672432697476
364	-1915.267436238174696
365	-1915.280787283088785
366	-1915.269216215268216
367	-1915.290197648625508
368	-1915.282294146509457
369	-1915.297092269067662
370	-1915.287368177935605
371	-1915.301212610932453
372	-1915.296377031683051
373	-1915.304123148430790
374	-1915.301469128992721
375	-1915.306549276999249
376	-1915.304456114987715
377	-1915.310367242589791
378	-1915.310080513624371
379	-1915.314863672489309
380	-1915.313403761921109
381	-1915.317083048071936
382	-1915.315380593943473
383	-1915.319091078968768
384	-1915.318622669250999
385	-1915.321069155085752
386	-1915.321154092253892
387	-1915.323232706620274
388	-1915.323004711987323
389	-1915.325583870541777
390	-1915.324594461507331
391	-1915.327279207611809
392	-1915.326774007171025
393	-1915.328319488679881
394	-1915.328046774839549
395	-1915.329761287359133
396	-1915.329289288026985
397	-1915.331564056130219
398	-1915.331635302137784
399	-1915.333572639651948
400	-1915.333107437822036
401	-1915.334971690431985
402	-1915.335223591889189
403	-1915.337090990683464
404	-1915.335592165944036
405	-1915.338229587482147
406	-1915.338071327335228
407	-1915.340483106460169
408	-1915.339780250673357
